Campaign,Campaign Type,Networks,Budget,Budget type,Bid Strategy Type,Enhanced CPC,Campaign Status,Ad Group,Ad Group Type,Ad Group Status,Max CPC,Keyword,Criterion Type,ID,Location,Bid Modifier,Audience,Flexible Reach,Type,Ad type,Headline 1,Headline 1 position,Headline 2,Headline 2 position,Headline 3,Headline 3 position,Headline 4,Headline 4 position,Headline 5,Headline 5 position,Headline 6,Headline 6 position,Headline 7,Headline 7 position,Headline 8,Headline 8 position,Headline 9,Headline 9 position,Headline 10,Headline 10 position,Headline 11,Headline 11 position,Headline 12,Headline 12 position,Headline 13,Headline 13 position,Headline 14,Headline 14 position,Headline 15,Headline 15 position,Description 1,Description 2,Description 3,Description 4,Path 1,Path 2,Final URL,Status,Comment
Emergency Electrician Services,,,,,,,,,,,,,,9220858,"Al Warqa 5,Dubai,United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,9221300,"Al Mizhar 2,Dubai,United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,9221618,"Oud Al Muteena,Dubai,United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,9226611,"Wadi Alamardi,Dubai,United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,9228758,"World Islands,Dubai,United Arab Emirates",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,9231956,"Al Khawaneej,Dubai,United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,9235391,"Al Barsha South,Dubai,United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,9236941,"Madinat Hind 3,Dubai,United Arab Emirates",-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,9237786,"Madinat Hind 4,Dubai,United Arab Emirates",-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,9240479,"Madinat Dubai Al Melaheyah,Dubai,United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,9251453,"Madinat Hind 1,Dubai,United Arab Emirates",-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,9252263,"Al Aweer,Dubai,United Arab Emirates",-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,9252580,"Saih Shuaib 2,Dubai,United Arab Emirates",-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,9257579,"Al Mizhar,Dubai,United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,9261212,"Mushraif,Dubai,United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,9047099,"Sharjah,United Arab Emirates",,,,Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,1000011,"Ajman,Ajman,United Arab Emirates",,,,Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,1000010,"Abu Dhabi,Abu Dhabi,United Arab Emirates",,,,Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,1000012,"Al Ain,Abu Dhabi,United Arab Emirates",,,,Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,9047098,"Ras Al Khaimah,United Arab Emirates",,,,Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,9047097,"Fujairah,United Arab Emirates",,,,Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,9208402,"Umm Al Quwain,Emirate of Umm Al Quwain,United Arab Emirates",,,,Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,9047100,"Emirate of Umm Al Quwain,United Arab Emirates",,,,Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,2586,Pakistan,,,,Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,2356,India,,,,Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,2050,Bangladesh,,,,Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,2608,Philippines,,,,Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,2360,Indonesia,,,,Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,2818,Egypt,,,,Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,2566,Nigeria,,,,Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,,,,Electrician Services,Audience segments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IN_MARKET | targeting | Core high-intent service match
Emergency Electrician Services,,,,,,,,,,,,,,,,15%,Home Security,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IN_MARKET | observation | Homeowners investing in property systems
Emergency Electrician Services,,,,,,,,,,,,,,,,20%,Home Improvement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IN_MARKET | observation | Renovation-related electrical need
Emergency Electrician Services,,,,,,,,,,,,,,,,20%,General Contracting & Remodeling Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IN_MARKET | observation | Overlaps contractor/property manager demand
Emergency Electrician Services,,,,,,,,,,,,,,,,15%,Home Inspection Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IN_MARKET | observation | Pre-purchase inspection leads to repairs
Emergency Electrician Services,,,,,,,,,,,,,,,,15%,Residential Properties (For Rent),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IN_MARKET | observation | Tenants needing electrical fixes
Emergency Electrician Services,,,,,,,,,,,,,,,,10%,Residential Properties (For Sale),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IN_MARKET | observation | New homeowners need installations
Emergency Electrician Services,,,,,,,,,,,,,,,,20%,Commercial Properties (For Rent),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IN_MARKET | observation | Office/business electrical contract demand
Emergency Electrician Services,,,,,,,,,,,,,,,,25%,Hybrid & Alternative Vehicles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IN_MARKET | observation | EV owners need home charger install
Emergency Electrician Services,,,,,,,,,,,,,,,,25%,Tesla Motors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IN_MARKET | observation | EV charger installation prospects
Emergency Electrician Services,,,,,,,,,,,,,,,,15%,Home Automation Enthusiasts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFFINITY | observation | Smart home owners need wiring/DB work
Emergency Electrician Services,,,,,,,,,,,,,,,,10%,Do-It-Yourselfers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFFINITY | observation | DIY failures often need professional fix
Emergency Electrician Services,,,,,,,,,,,,,,,,10%,Home Decor Enthusiasts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFFINITY | observation | Renovation-linked electrical demand
Emergency Electrician Services,,,,,,,,,,,,,,,,15%,Business Professionals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFFINITY | observation | Office managers seeking contractors
Emergency Electrician Services,,,,,,,,,,,,,,,,,Employment,,Campaign negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"IN_MARKET | Job seekers, not service buyers"
Emergency Electrician Services,,,,,,,,,,,,,,,,,IT & Technical Jobs,,Campaign negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"IN_MARKET | Electrician job hunters, irrelevant clicks"
Emergency Electrician Services,,,,,,,,,,,,,,,,,Technology Education,,Campaign negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"IN_MARKET | Students studying, not buying services"
Emergency Electrician Services,,,,,,,,,,,,,,,,,Bargain Hunters,,Campaign negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"AFFINITY | Price-focused, low-quality emergency leads"
Emergency Electrician Services,,,,,,,,,,,,,,,,,Value Shoppers,,Campaign negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFFINITY | Low-budget clicks hurt emergency service ROI
Emergency Electrician Services,,,,,,,,,,,,,,,,,Auto Repair & Maintenance,,Campaign negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"IN_MARKET | Auto electrical confusion, irrelevant intent"
Emergency Electrician Services,,,,,,,,,,,,,,,,,Career Consulting Services,,Campaign negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"IN_MARKET | Career seekers, not homeowners/businesses"
