Campaign,Campaign Type,Networks,Budget,Budget type,Bid Strategy Type,Enhanced CPC,Campaign Status,Ad Group,Ad Group Type,Ad Group Status,Max CPC,Keyword,Criterion Type,ID,Location,Bid Modifier,Audience,Flexible Reach,Type,Ad type,Headline 1,Headline 1 position,Headline 2,Headline 2 position,Headline 3,Headline 3 position,Headline 4,Headline 4 position,Headline 5,Headline 5 position,Headline 6,Headline 6 position,Headline 7,Headline 7 position,Headline 8,Headline 8 position,Headline 9,Headline 9 position,Headline 10,Headline 10 position,Headline 11,Headline 11 position,Headline 12,Headline 12 position,Headline 13,Headline 13 position,Headline 14,Headline 14 position,Headline 15,Headline 15 position,Description 1,Description 2,Description 3,Description 4,Path 1,Path 2,Final URL,Status,Comment
Emergency Electrician Dubai,,,,,,,,,,,,,,2566,Nigeria,,,,Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Dubai,,,,,,,,,,,,,,,,,Electrician Services,Audience segments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"IN_MARKET | targeting | Exact service match, ultra high intent"
Emergency Electrician Dubai,,,,,,,,,,,,,,,,15%,Home Security,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IN_MARKET | observation | Safety-conscious homeowners near electrical faults
Emergency Electrician Dubai,,,,,,,,,,,,,,,,20%,Home Improvement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"IN_MARKET | observation | Homeowners upgrading wiring, sockets, switches"
Emergency Electrician Dubai,,,,,,,,,,,,,,,,15%,General Contracting & Remodeling Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IN_MARKET | observation | Renovation projects need electrical work
Emergency Electrician Dubai,,,,,,,,,,,,,,,,15%,Home Inspection Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IN_MARKET | observation | Pre-purchase checks reveal electrical issues
Emergency Electrician Dubai,,,,,,,,,,,,,,,,20%,Hybrid & Alternative Vehicles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IN_MARKET | observation | EV owners need charger installation
Emergency Electrician Dubai,,,,,,,,,,,,,,,,20%,Commercial Properties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IN_MARKET | observation | Property managers seeking maintenance contracts
Emergency Electrician Dubai,,,,,,,,,,,,,,,,15%,Residential Properties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IN_MARKET | observation | Homeowners likely to need electrical repairs
Emergency Electrician Dubai,,,,,,,,,,,,,,,,10%,Home Cleaning Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IN_MARKET | observation | Similar recurring home service buyers
Emergency Electrician Dubai,,,,,,,,,,,,,,,,15%,Business Professionals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFFINITY | observation | B2B decision-makers for maintenance contracts
Emergency Electrician Dubai,,,,,,,,,,,,,,,,10%,Home Decor Enthusiasts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"AFFINITY | observation | Home improvement mindset, installs sockets/lights"
Emergency Electrician Dubai,,,,,,,,,,,,,,,,15%,Home Automation Enthusiasts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFFINITY | observation | Tech-savvy homeowners upgrading electrical systems
Emergency Electrician Dubai,,,,,,,,,,,,,,,,10%,Do-It-Yourselfers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFFINITY | observation | DIYers who eventually call professionals
Emergency Electrician Dubai,,,,,,,,,,,,,,,,,Construction Jobs,,Campaign negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IN_MARKET | Job seekers not service buyers
Emergency Electrician Dubai,,,,,,,,,,,,,,,,,Technology Education,,Campaign negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"IN_MARKET | Students, not service customers"
Emergency Electrician Dubai,,,,,,,,,,,,,,,,,Bargain Hunters,,Campaign negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"AFFINITY | Price-focused, poor fit for emergency premium service"
Emergency Electrician Dubai,,,,,,,,,,,,,,,,,Value Shoppers,,Campaign negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFFINITY | Low-budget intent conflicts with urgent pricing
Emergency Electrician Dubai,,,,,,,,,,,,,,,,,Staffing & Recruitment Services,,Campaign negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"IN_MARKET | B2B hiring intent, irrelevant"
Emergency Electrician Dubai,,,,,,,,,,,,,,,,,Manufacturing Jobs,,Campaign negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"IN_MARKET | Job seekers, not homeowners/businesses"
