Campaign,Campaign Type,Networks,Budget,Budget type,Bid Strategy Type,Enhanced CPC,Final URL suffix,Campaign Status,Ad Group,Ad Group Type,Ad Group Status,Max CPC,Keyword,Criterion Type,ID,Location,Bid Modifier,Audience,Flexible Reach,Type,Ad type,Headline 1,Headline 1 position,Headline 2,Headline 2 position,Headline 3,Headline 3 position,Headline 4,Headline 4 position,Headline 5,Headline 5 position,Headline 6,Headline 6 position,Headline 7,Headline 7 position,Headline 8,Headline 8 position,Headline 9,Headline 9 position,Headline 10,Headline 10 position,Headline 11,Headline 11 position,Headline 12,Headline 12 position,Headline 13,Headline 13 position,Headline 14,Headline 14 position,Headline 15,Headline 15 position,Description 1,Description 2,Description 3,Description 4,Path 1,Path 2,Final URL,Status,Comment
Website Build Services,,,,,,,,,Google Ads Campaign Management,,,,listing,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Website Build Services,,,,,,,,,Google Ads Campaign Management,,,,loading,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Website Build Services,,,,,,,,,Google Ads Campaign Management,,,,localized,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Website Build Services,,,,,,,,,Google Ads Campaign Management,,,,locations,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Website Build Services,,,,,,,,,Google Ads Campaign Management,,,,maker,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Website Build Services,,,,,,,,,Google Ads Campaign Management,,,,making,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Website Build Services,,,,,,,,,Google Ads Campaign Management,,,,much,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Website Build Services,,,,,,,,,Google Ads Campaign Management,,,,multiple,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Website Build Services,,,,,,,,,Google Ads Campaign Management,,,,online,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Website Build Services,,,,,,,,,Google Ads Campaign Management,,,,optimisation,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Website Build Services,,,,,,,,,Google Ads Campaign Management,,,,optimization,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Website Build Services,,,,,,,,,Google Ads Campaign Management,,,,page,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Website Build Services,,,,,,,,,Google Ads Campaign Management,,,,plugins,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Website Build Services,,,,,,,,,Google Ads Campaign Management,,,,plumbers,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Website Build Services,,,,,,,,,Google Ads Campaign Management,,,,rank,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Website Build Services,,,,,,,,,Google Ads Campaign Management,,,,ranking,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Website Build Services,,,,,,,,,Google Ads Campaign Management,,,,rated,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Website Build Services,,,,,,,,,Google Ads Campaign Management,,,,real,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Website Build Services,,,,,,,,,Google Ads Campaign Management,,,,search,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Website Build Services,,,,,,,,,Google Ads Campaign Management,,,,secure,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Website Build Services,,,,,,,,,Google Ads Campaign Management,,,,serp,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Website Build Services,,,,,,,,,Google Ads Campaign Management,,,,shop,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Website Build Services,,,,,,,,,Google Ads Campaign Management,,,,static,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Website Build Services,,,,,,,,,Google Ads Campaign Management,,,,term,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Website Build Services,,,,,,,,,Google Ads Campaign Management,,,,tool,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Website Build Services,,,,,,,,,Google Ads Campaign Management,,,,tracker,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Website Build Services,,,,,,,,,Google Ads Campaign Management,,,,wordpress,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Website Build Services,,,,,,,,,Static Website Builds For Service Businesses,,,,,,,,,,,,Responsive search ad,Website Design Near You,1,Affordable Website Designers,1,Small Business Web Design,1,Real Estate Web Development,,Static Sites For Contractors,,"No WordPress, No Plugins",,"Fast Loading Sites, No Wait",,Custom Sites For Plumbers,,Web Design For Electricians,,Coffee Shop Web Design,,Get My Website Built Fast,3,Get Your Free Site Quote,,"Ten Minutes, We Do Rest",,"Six Builds, Six Answers",,Boca Web Design Agency,,"Static websites for service businesses, no WordPress plugins to hack or update.","Real answers to six build questions, not template guesswork or upsells.","You spend ten minutes, we build the rest of your fast, secure site.","Trusted by service businesses near you for fast, static site builds.",website-builder,,https://seoblogy.com/tools/website-builder/,Enabled,
Website Build Services,,,,,,,,,SEO Website Build Service,,,,,,,,,,,,Responsive search ad,Seo Website Company,1,Seo Web Company Near You,1,Seo Keyword Research Site,1,Seo Keyword Analysis Tool,,Website Optimization Near You,,Every Page Backed By Data,,Built For Your Trade Exactly,,Pages Built From Real Search,,Get Your Site Plan Today,3,Watch Your Keywords Chosen,,Start Your Keyword Research,,"One Research Run, Full Site",,"Ten Minutes, We Do The Rest",,See Your Seo Site Cost,,"Free Site Plan, No Guesswork",,Real keyword research builds every page. Get your seo site plan today.,No generic templates: pages mapped to your trade from real search data.,"See exactly which keywords get chosen, live, before you commit to a build.","Ten minutes of your time gets a complete, research-backed website plan!",seo-automation,,https://seoblogy.com/tools/seo-automation/,Enabled,
Website Build Services,,,,,,,,,Google Ads Campaign Management,,,,,,,,,,,,Responsive search ad,Google Ads Management Near You,1,Ppc Management Near Me,1,Google Ads For Small Business,1,"Google Advertising, Built Fast",,Get Your Free Campaign Build,3,Download A Real Campaign File,,Open Live Landing Pages Free,,One API Push To Your Account,,Google Ads Management Near Me,,Google Ads Management Services,,Google Ads Audience Manager,,Google Ads for Local Business,,Google Local Business,,Google Local Business Ad,,Google Advertising for Small,,"Google ads for small business, built from real search data. Start free today.","We build a page per ad group and deploy it free, not just ad copy.","See the full campaign file before you pay, no guessing on cost or fit.",Download a real build and open the live landing pages right now.,google-ads,builder,https://seoblogy.com/tools/google-ads-builder/,Enabled,
Website Build Services,,,,,,,,,,,,,,,,,30%,Web Design & Development,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IN_MARKET | observation | Direct match to website design intent
Website Build Services,,,,,,,,,,,,,,,,,30%,SEO & SEM Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IN_MARKET | observation | Direct match for SEO-driven website buyers
Website Build Services,,,,,,,,,,,,,,,,,30%,Advertising & Marketing Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IN_MARKET | observation | Matches PPC/Google Ads management intent
Website Build Services,,,,,,,,,,,,,,,,,15%,Web Hosting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IN_MARKET | observation | Related web infrastructure buyers
Website Build Services,,,,,,,,,,,,,,,,,10%,Domain Registration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IN_MARKET | observation | Adjacent website setup intent
Website Build Services,,,,,,,,,,,,,,,,,10%,Enterprise Software,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IN_MARKET | observation | Business software buyers overlap
Website Build Services,,,,,,,,,,,,,,,,,15%,Business Technology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IN_MARKET | observation | Business owners investing in tech tools
Website Build Services,,,,,,,,,,,,,,,,,10%,CRM Solutions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IN_MARKET | observation | Service-business software buyers overlap
Website Build Services,,,,,,,,,,,,,,,,,15%,Business Professionals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFFINITY | observation | Core decision-maker audience for B2B services
Website Build Services,,,,,,,,,,,,,,,,,10%,Technophiles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFFINITY | observation | Tech-savvy business owners interested in digital tools
Website Build Services,,,,,,,,,,,,,,,,,10%,Avid Investors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"AFFINITY | observation | Higher income, growth-minded business owners"
Website Build Services,,,,,,,,,,,,,,,,,10%,Charitable Donors & Volunteers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFFINITY | observation | Local service business community engagement signal
Website Build Services,,,,,,,,,,,,,,,,,,IT & Technical Jobs,,Campaign negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"IN_MARKET | Job seekers, not buyers of services"
Website Build Services,,,,,,,,,,,,,,,,,,Technology Education,,Campaign negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"IN_MARKET | Students learning, not hiring agencies"
Website Build Services,,,,,,,,,,,,,,,,,,Internships,,Campaign negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IN_MARKET | Job/career seekers irrelevant to service
Website Build Services,,,,,,,,,,,,,,,,,,Resumes & Portfolios,,Campaign negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"IN_MARKET | Career-focused, not business owners"
Website Build Services,,,,,,,,,,,,,,,,,,Bargain Hunters,,Campaign negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFFINITY | Low-budget shoppers unfit for premium service
Website Build Services,,,,,,,,,,,,,,,,,,Value Shoppers,,Campaign negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"AFFINITY | Price-sensitive, poor fit for custom builds"
Website Build Services,,,,,,,,,,,,,,,,,,Design Software,,Campaign negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"IN_MARKET | DIY software buyers, not service hirers"
