Campaign,Campaign Type,Networks,Budget,Budget type,Bid Strategy Type,Enhanced CPC,Campaign Status,Ad Group,Ad Group Type,Ad Group Status,Max CPC,Keyword,Criterion Type,ID,Location,Bid Modifier,Audience,Flexible Reach,Type,Ad type,Headline 1,Headline 1 position,Headline 2,Headline 2 position,Headline 3,Headline 3 position,Headline 4,Headline 4 position,Headline 5,Headline 5 position,Headline 6,Headline 6 position,Headline 7,Headline 7 position,Headline 8,Headline 8 position,Headline 9,Headline 9 position,Headline 10,Headline 10 position,Headline 11,Headline 11 position,Headline 12,Headline 12 position,Headline 13,Headline 13 position,Headline 14,Headline 14 position,Headline 15,Headline 15 position,Description 1,Description 2,Description 3,Description 4,Path 1,Path 2,Final URL,Status,Comment
Core Electrician Services,,,,,,,,,,,,,,9191736,"Jabal Ali Industrial Second,Dubai,United Arab Emirates",-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Electrician Services,,,,,,,,,,,,,,9191938,"Mudon,Dubai,United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Electrician Services,,,,,,,,,,,,,,9191960,"Green Community Village,Dubai,United Arab Emirates",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Electrician Services,,,,,,,,,,,,,,9192184,"Dubai Industrial City,Dubai,United Arab Emirates",-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Electrician Services,,,,,,,,,,,,,,9193142,"Academic City,Dubai,United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Electrician Services,,,,,,,,,,,,,,9193233,"Jebel Ali Freezone,Dubai,United Arab Emirates",-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Electrician Services,,,,,,,,,,,,,,9193316,"Arabian Ranches,Dubai,United Arab Emirates",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Electrician Services,,,,,,,,,,,,,,9193322,"Al Quoz 1,Dubai,United Arab Emirates",-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Electrician Services,,,,,,,,,,,,,,9193826,"Motor City,Dubai,United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Electrician Services,,,,,,,,,,,,,,9193946,"Front,Dubai,United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Electrician Services,,,,,,,,,,,,,,9194132,"Za'abeel 2,Dubai,United Arab Emirates",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Electrician Services,,,,,,,,,,,,,,9194381,"Nad Al Sheba 1,Dubai,United Arab Emirates",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Electrician Services,,,,,,,,,,,,,,9194396,"Al Barsha 3,Dubai,United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Electrician Services,,,,,,,,,,,,,,9195239,"Al Khawaneej 1,Dubai,United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Electrician Services,,,,,,,,,,,,,,9195242,"Al Rashidiya,Dubai,United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Electrician Services,,,,,,,,,,,,,,9197694,"Dubai Marina,Dubai,United Arab Emirates",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Electrician Services,,,,,,,,,,,,,,9197736,"Jumeirah,Dubai,United Arab Emirates",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Electrician Services,,,,,,,,,,,,,,9197746,"Al Quoz,Dubai,United Arab Emirates",-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Electrician Services,,,,,,,,,,,,,,9197761,"Al Wasl,Dubai,United Arab Emirates",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Electrician Services,,,,,,,,,,,,,,9197790,"Al Nahda,Dubai,United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Electrician Services,,,,,,,,,,,,,,9197916,"Dubai Silicon Oasis,Dubai,United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Electrician Services,,,,,,,,,,,,,,9197967,"Mirdif,Dubai,United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Electrician Services,,,,,,,,,,,,,,9198043,"Za'abeel,Dubai,United Arab Emirates",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Electrician Services,,,,,,,,,,,,,,9198106,"Al Quoz Industrial Area 3,Dubai,United Arab Emirates",-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Electrician Services,,,,,,,,,,,,,,9198189,"Umm Suqeim,Dubai,United Arab Emirates",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Electrician Services,,,,,,,,,,,,,,9198260,"Dubai International City,Dubai,United Arab Emirates",-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Electrician Services,,,,,,,,,,,,,,9198338,"Jumeirah Village Circle,Dubai,United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Electrician Services,,,,,,,,,,,,,,9198341,"Al Sufouh 2,Dubai,United Arab Emirates",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Electrician Services,,,,,,,,,,,,,,9198427,"Business Bay,Dubai,United Arab Emirates",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Electrician Services,,,,,,,,,,,,,,9198452,"Jumeirah 1,Dubai,United Arab Emirates",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Electrician Services,,,,,,,,,,,,,,9198549,"Jebel Ali Village,Dubai,United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Electrician Services,,,,,,,,,,,,,,9198556,"Umm Hurair Second,Dubai,United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Electrician Services,,,,,,,,,,,,,,9198642,"Al Garhoud,Dubai,United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Electrician Services,,,,,,,,,,,,,,9198744,"Nad Al Sheba,Dubai,United Arab Emirates",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Electrician Services,,,,,,,,,,,,,,9198768,"Al Qusais 1,Dubai,United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Electrician Services,,,,,,,,,,,,,,9198848,"Al Qusais,Dubai,United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Electrician Services,,,,,,,,,,,,,,9199034,"Al Barsha 1,Dubai,United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Electrician Services,,,,,,,,,,,,,,9199074,"Al Quoz Industrial Area 2,Dubai,United Arab Emirates",-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Electrician Services,,,,,,,,,,,,,,9199106,"Jumeirah Village,Dubai,United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Electrician Services,,,,,,,,,,,,,,9199180,"Muhaisanah 2,Dubai,United Arab Emirates",-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Electrician Services,,,,,,,,,,,,,,9207195,"Al Khawaneej 2,Dubai,United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Electrician Services,,,,,,,,,,,,,,9207873,"Jumeirah Golf Estates,Dubai,United Arab Emirates",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Electrician Services,,,,,,,,,,,,,,9208097,"Al Warqa 2,Dubai,United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Electrician Services,,,,,,,,,,,,,,9208485,"Nad Al Sheba 3,Dubai,United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Electrician Services,,,,,,,,,,,,,,9209088,"Ghadeer Al Tair,Dubai,United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Electrician Services,,,,,,,,,,,,,,9210267,"Za'abeel 1,Dubai,United Arab Emirates",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Electrician Services,,,,,,,,,,,,,,9210563,"Al Mizhar 1,Dubai,United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Electrician Services,,,,,,,,,,,,,,9210710,"Dubai South,Dubai,United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Electrician Services,,,,,,,,,,,,,,9210992,"Nad Al Sheba 4,Dubai,United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Electrician Services,,,,,,,,,,,,,,9211089,"Muhaisnah 1,Dubai,United Arab Emirates",-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Electrician Services,,,,,,,,,,,,,,9211286,"Dubai Festival City,Dubai Festival City,Dubai,United Arab Emirates",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Electrician Services,,,,,,,,,,,,,,9212181,"Golf City,Dubai,United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Electrician Services,,,,,,,,,,,,,,9212312,"Hatta,Dubai,United Arab Emirates",-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Electrician Services,,,,,,,,,,,,,,9213022,"Al Mamzar,Dubai,United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Electrician Services,,,,,,,,,,,,,,9213058,"Falconcity of Wonders,Dubai,United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Electrician Services,,,,,,,,,,,,,,9213270,"Port Rashid,Dubai,United Arab Emirates",-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Electrician Services,,,,,,,,,,,,,,9213423,"Ras Al Khor Industrial Area 2,Dubai,United Arab Emirates",-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Electrician Services,,,,,,,,,,,,,,9213612,"Nad Al Sheba 2,Dubai,United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Electrician Services,,,,,,,,,,,,,,9213907,"Jumeirah 2,Dubai,United Arab Emirates",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Electrician Services,,,,,,,,,,,,,,9215461,"Umm Ramool,Dubai,United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Electrician Services,,,,,,,,,,,,,,9216103,"Warsan 3,Dubai,United Arab Emirates",-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Electrician Services,,,,,,,,,,,,,,9216199,"DAMAC Hills,Dubai,United Arab Emirates",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Electrician Services,,,,,,,,,,,,,,9216363,"Warsan 2,Dubai,United Arab Emirates",-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Electrician Services,,,,,,,,,,,,,,9216394,"Jabal Ali Third,Dubai,United Arab Emirates",-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Electrician Services,,,,,,,,,,,,,,9216541,"National Industries Park,Dubai,United Arab Emirates",-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Electrician Services,,,,,,,,,,,,,,9217137,"Al Warqa,Dubai,United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Electrician Services,,,,,,,,,,,,,,9219995,"Muhaisnah,Dubai,United Arab Emirates",-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Electrician Services,,,,,,,,,,,,,,9220064,"Emirates Hills,Dubai,United Arab Emirates",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Electrician Services,,,,,,,,,,,,,,9220208,"Al Warqa 4,Dubai,United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Electrician Services,,,,,,,,,,,,,,9220406,"Al Khawaneej 2,Dubai,United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Electrician Services,,,,,,,,,,,,,,9220858,"Al Warqa 5,Dubai,United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Electrician Services,,,,,,,,,,,,,,9221300,"Al Mizhar 2,Dubai,United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Electrician Services,,,,,,,,,,,,,,9221618,"Oud Al Muteena,Dubai,United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Electrician Services,,,,,,,,,,,,,,9226611,"Wadi Alamardi,Dubai,United Arab Emirates",-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Electrician Services,,,,,,,,,,,,,,9228758,"World Islands,Dubai,United Arab Emirates",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Electrician Services,,,,,,,,,,,,,,9231956,"Al Khawaneej,Dubai,United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Electrician Services,,,,,,,,,,,,,,9235391,"Al Barsha South,Dubai,United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Electrician Services,,,,,,,,,,,,,,9236941,"Madinat Hind 3,Dubai,United Arab Emirates",-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Electrician Services,,,,,,,,,,,,,,9237786,"Madinat Hind 4,Dubai,United Arab Emirates",-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Electrician Services,,,,,,,,,,,,,,9240479,"Madinat Dubai Al Melaheyah,Dubai,United Arab Emirates",-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Electrician Services,,,,,,,,,,,,,,9251453,"Madinat Hind 1,Dubai,United Arab Emirates",-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Electrician Services,,,,,,,,,,,,,,9252263,"Al Aweer,Dubai,United Arab Emirates",-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Electrician Services,,,,,,,,,,,,,,9252580,"Saih Shuaib 2,Dubai,United Arab Emirates",-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Electrician Services,,,,,,,,,,,,,,9257579,"Al Mizhar,Dubai,United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Electrician Services,,,,,,,,,,,,,,9261212,"Mushraif,Dubai,United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Electrician Services,,,,,,,,,,,,,,9047099,"Sharjah,United Arab Emirates",,,,Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Electrician Services,,,,,,,,,,,,,,1000011,"Ajman,Ajman,United Arab Emirates",,,,Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Electrician Services,,,,,,,,,,,,,,1000010,"Abu Dhabi,Abu Dhabi,United Arab Emirates",,,,Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Electrician Services,,,,,,,,,,,,,,1000012,"Al Ain,Abu Dhabi,United Arab Emirates",,,,Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Electrician Services,,,,,,,,,,,,,,9047098,"Ras Al Khaimah,United Arab Emirates",,,,Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Electrician Services,,,,,,,,,,,,,,9047097,"Fujairah,United Arab Emirates",,,,Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Electrician Services,,,,,,,,,,,,,,9208402,"Umm Al Quwain,Emirate of Umm Al Quwain,United Arab Emirates",,,,Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Electrician Services,,,,,,,,,,,,,,9047100,"Emirate of Umm Al Quwain,United Arab Emirates",,,,Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Electrician Services,,,,,,,,,,,,,,2586,Pakistan,,,,Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Electrician Services,,,,,,,,,,,,,,2356,India,,,,Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Electrician Services,,,,,,,,,,,,,,2050,Bangladesh,,,,Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Electrician Services,,,,,,,,,,,,,,2608,Philippines,,,,Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Electrician Services,,,,,,,,,,,,,,2360,Indonesia,,,,Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Electrician Services,,,,,,,,,,,,,,2818,Egypt,,,,Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Electrician Services,,,,,,,,,,,,,,2704,Vietnam,,,,Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Electrician Services,,,,,,,,,,,,,,,,,Electrician Services,Audience segments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IN_MARKET | targeting | Core high-intent service match
Core Electrician Services,,,,,,,,,,,,,,,,20%,Home Improvement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IN_MARKET | observation | Strong overlap with home service seekers
Core Electrician Services,,,,,,,,,,,,,,,,20%,Home & Garden Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IN_MARKET | observation | Broader home services intent
Core Electrician Services,,,,,,,,,,,,,,,,25%,Tesla Motors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IN_MARKET | observation | EV owners need chargers
Core Electrician Services,,,,,,,,,,,,,,,,20%,Hybrid & Alternative Vehicles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IN_MARKET | observation | EV/hybrid owners target audience
Core Electrician Services,,,,,,,,,,,,,,,,15%,Home Security,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IN_MARKET | observation | Concerned with electrical safety issues
Core Electrician Services,,,,,,,,,,,,,,,,15%,Home Automation Enthusiasts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFFINITY | observation | Tech-savvy home upgrade owners
Core Electrician Services,,,,,,,,,,,,,,,,10%,Home Decor Enthusiasts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFFINITY | observation | Home improvement engaged homeowners
Core Electrician Services,,,,,,,,,,,,,,,,10%,Do-It-Yourselfers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFFINITY | observation | Home project-focused audience overlap
Core Electrician Services,,,,,,,,,,,,,,,,15%,Residential Properties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IN_MARKET | observation | Homeowners likely needing electrical work
Core Electrician Services,,,,,,,,,,,,,,,,10%,Business Technology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IN_MARKET | observation | Office electrical service needs
Core Electrician Services,,,,,,,,,,,,,,,,15%,Commercial Properties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IN_MARKET | observation | Office/commercial electrician demand
Core Electrician Services,,,,,,,,,,,,,,,,10%,Homeschooling Parents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"AFFINITY | observation | Home-based, family-focused decision makers"
Core Electrician Services,,,,,,,,,,,,,,,,10%,Family-Focused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFFINITY | observation | Homeowners prioritizing family safety
Core Electrician Services,,,,,,,,,,,,,,,,,IT & Technical Jobs,,Campaign negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IN_MARKET | Job seekers not service buyers
Core Electrician Services,,,,,,,,,,,,,,,,,Construction Jobs,,Campaign negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"IN_MARKET | Trade job seekers, not customers"
Core Electrician Services,,,,,,,,,,,,,,,,,Manufacturing Jobs,,Campaign negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IN_MARKET | Employment seekers irrelevant to service
Core Electrician Services,,,,,,,,,,,,,,,,,Technology Education,,Campaign negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"IN_MARKET | Students, not homeowners needing repairs"
Core Electrician Services,,,,,,,,,,,,,,,,,Bargain Hunters,,Campaign negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"AFFINITY | Low-value deal seekers, not premium clients"
Core Electrician Services,,,,,,,,,,,,,,,,,Value Shoppers,,Campaign negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"AFFINITY | Price-focused, low conversion likelihood"
Core Electrician Services,,,,,,,,,,,,,,,,,Staffing & Recruitment Services,,Campaign negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"IN_MARKET | B2B recruitment, not electrical service buyers"
Core Electrician Services,,,,,,,,,,,,,,,,,Business Loans,,Campaign negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"IN_MARKET | Finance seekers, irrelevant to electrician niche"
